AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783447
AITFC,F2D5A0,25.138306,51.943159,10579,0,1,329.8,239.418281,PHL1128,,,,,1609783452
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783454
AITFC,fuel:12,25.275373,51.600405,,0,,218.6,16.198704,,ZZZF,fuel:12,,,1609783456
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783457
AITFC,cargo:11,25.278052,51.602795,,0,,171.9,16.198704,,ZZZI,cargo:11,,,1609783463
AITFC,fuel:12,25.27468,51.600695,,0,,159.3,16.198704,,ZZZF,fuel:12,,,1609783466
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783467
AITFC,7AC53F,25.260736,51.607099,0,0,0,163,15,PUL1054,,,,,1609783468
AITFC,80CDFB,25.006582,51.648132,2647,0,1,87.4,181.966225,PXJ1010,,,,,1609783468
AITFC,sewage:11,25.26256,51.612265,,0,,161.2,16.198704,,ZZZG,sewage:11,,,1609783472
AITFC,fuel:12,25.273984,51.601004,,0,,158.1,16.198704,,ZZZF,fuel:12,,,1609783476
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783477
AITFC,F2D5A0,25.166821,51.924835,9884,0,1,329.8,235.99224,PHL1128,,,,,1609783482
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783484
AITFC,fuel:12,25.273289,51.601313,,0,,158.1,16.198704,,ZZZF,fuel:12,,,1609783486
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783487
AITFC,cargo:11,25.276404,51.60219,,0,,198.4,16.198704,,ZZZI,cargo:11,,,1609783493
